id,id_sale,id_product,qty,total_price_product
8204,4233,2,1,18000
8205,4233,3,2,50000
8206,4234,2,1,18000
8207,4234,3,3,75000
8208,4235,2,1,18000
8209,4236,1,1,22000
8210,4236,2,1,18000
8211,4236,3,2,50000
8212,4237,1,2,44000
8213,4237,2,1,18000
8214,4237,3,2,50000
8215,4238,3,2,50000
8216,4239,2,2,36000
8217,4239,3,1,25000
8218,4240,2,1,18000
8219,4240,3,2,50000
8220,4241,1,2,44000
8221,4241,2,1,18000
8222,4241,3,2,50000
8223,4242,1,4,88000
8224,4242,3,1,25000
8225,4243,2,1,18000
8226,4243,3,1,25000
8227,4244,1,1,22000
8228,4244,2,1,18000
8229,4244,3,2,50000
8230,4245,1,2,44000
8231,4245,2,2,36000
8232,4245,3,1,25000
8233,4246,1,1,22000
8234,4246,3,1,25000
8235,4247,1,4,88000
8236,4247,3,1,25000
8237,4248,2,1,18000
8238,4248,3,1,25000
8239,4249,1,1,22000
8240,4249,2,1,18000
8241,4249,3,2,50000
8242,4250,1,2,44000
8243,4250,3,2,50000
8244,4251,1,2,44000
8245,4251,3,2,50000
8246,4252,2,3,54000
8247,4253,1,1,22000
8248,4253,2,1,18000
8249,4253,3,1,25000
8250,4254,1,1,22000
8251,4254,2,1,18000
8252,4255,2,1,18000
8253,4255,3,1,25000
8254,4256,2,1,18000
8255,4256,3,1,25000
8256,4257,1,1,22000
8257,4257,3,4,100000
8258,4258,1,1,22000
8259,4258,3,2,50000
8260,4259,1,1,22000
8261,4260,1,1,22000
8262,4260,2,1,18000
8263,4261,3,1,25000
8264,4262,1,3,66000
8265,4262,3,2,50000
8266,4263,3,2,50000
8267,4264,2,1,18000
8268,4265,1,1,22000
8269,4265,2,1,18000
8270,4265,3,1,25000
8271,4266,1,2,44000
8272,4266,2,1,18000
8273,4266,3,1,25000
8274,4267,1,1,22000
8275,4268,2,1,18000
8276,4268,3,1,25000
8277,4269,1,1,22000
8278,4270,2,1,18000
8279,4271,2,1,18000
8280,4272,1,3,66000
8281,4272,3,1,25000
8282,4273,1,1,22000
8283,4273,3,2,50000
8284,4274,1,1,22000
8285,4274,3,3,75000
8286,4275,2,1,18000
8287,4275,3,3,75000
8288,4276,2,3,54000
8289,4276,3,1,25000
8290,4277,2,3,54000
8291,4278,3,1,25000
8292,4279,1,1,22000
8293,4279,2,2,36000
8294,4279,3,2,50000
8295,4280,1,1,22000
8296,4280,3,2,50000
8297,4281,1,2,44000
8298,4281,2,2,36000
8299,4281,3,1,25000
8300,4282,2,1,18000
8301,4282,3,1,25000
8302,4283,1,1,22000
8303,4283,2,2,36000
8304,4283,3,2,50000
8305,4284,2,1,18000
8306,4284,3,2,50000
8307,4285,2,2,36000
8308,4285,3,1,25000
8309,4286,2,1,18000
8310,4287,1,1,22000
8311,4287,2,2,36000
8312,4287,3,1,25000
8313,4288,1,2,44000
8314,4288,3,3,75000
8315,4289,1,3,66000
8316,4289,2,1,18000
8317,4289,3,1,25000
8318,4290,1,3,66000
8319,4290,2,1,18000
8320,4291,1,2,44000
8321,4291,2,1,18000
8322,4291,3,2,50000
8323,4292,2,1,18000
8324,4293,2,3,54000
8325,4294,1,1,22000
8326,4294,2,2,36000
8327,4294,3,2,50000
8328,4295,2,1,18000
8329,4296,2,2,36000
8330,4296,3,3,75000
8331,4297,3,1,25000
8332,4298,2,2,36000
8333,4299,1,1,22000
8334,4299,2,1,18000
8335,4299,3,3,75000
8336,4300,1,1,22000
8337,4300,2,1,18000
8338,4300,3,2,50000
8339,4301,2,1,18000
8340,4302,1,1,22000
8341,4302,2,1,18000
8342,4302,3,3,75000
8343,4303,2,1,18000
8344,4304,1,1,22000
8345,4304,2,1,18000
8346,4305,1,1,22000
8347,4305,2,3,54000
8348,4305,3,1,25000
8349,4306,2,2,36000
8350,4306,3,1,25000
8351,4307,1,1,22000
8352,4307,2,1,18000
8353,4307,3,1,25000
8354,4308,3,1,25000
8355,4309,2,1,18000
8356,4310,1,1,22000
8357,4310,2,1,18000
8358,4310,3,1,25000
8359,4311,2,1,18000
8360,4311,3,1,25000
8361,4312,1,1,22000
8362,4312,3,1,25000
8363,4313,1,1,22000
8364,4313,2,3,54000
8365,4313,3,1,25000
8366,4314,2,1,18000
8367,4315,1,1,22000
8368,4315,3,1,25000
8369,4316,1,1,22000
8370,4316,2,2,36000
8371,4316,3,1,25000
8372,4317,1,2,44000
8373,4318,1,1,22000
8374,4318,2,2,36000
8375,4318,3,2,50000
8376,4319,1,2,44000
8377,4319,2,1,18000
8378,4319,3,1,25000
8379,4320,1,2,44000
8380,4320,3,3,75000
8381,4321,1,1,22000
8382,4321,3,2,50000
8383,4322,1,1,22000
8384,4323,2,2,36000
8385,4323,3,1,25000
8386,4324,1,2,44000
8387,4324,2,1,18000
8388,4324,3,1,25000
8389,4325,1,2,44000
8390,4325,3,1,25000
8391,4326,3,1,25000
8392,4327,2,1,18000
8393,4327,3,2,50000
8394,4328,2,2,36000
8395,4328,3,2,50000
8396,4329,1,3,66000
8397,4329,2,2,36000
8398,4330,1,1,22000
8399,4330,3,1,25000
8400,4331,2,2,36000
8401,4331,3,2,50000
8402,4332,2,1,18000
8403,4332,3,2,50000
8404,4333,1,1,22000
8405,4334,1,1,22000
8406,4334,2,2,36000
8407,4334,3,1,25000
8408,4335,2,1,18000
8409,4335,3,2,50000
8410,4336,1,2,44000
8411,4336,2,2,36000
8412,4336,3,1,25000
8413,4337,1,1,22000
8414,4337,2,1,18000
8415,4337,3,1,25000
8416,4338,1,1,22000
8417,4338,2,2,36000
8418,4339,1,1,22000
8419,4339,3,2,50000
8420,4340,3,1,25000
8421,4341,1,1,22000
8422,4341,2,1,18000
8423,4341,3,3,75000
8424,4342,1,2,44000
8425,4342,2,1,18000
8426,4342,3,1,25000
8427,4343,2,1,18000
8428,4344,1,1,22000
8429,4344,2,1,18000
8430,4344,3,1,25000
8431,4345,2,2,36000
8432,4345,3,1,25000
8433,4346,1,1,22000
8434,4346,2,1,18000
8435,4346,3,1,25000
8436,4347,2,1,18000
8437,4347,3,2,50000
8438,4348,1,2,44000
8439,4349,2,1,18000
8440,4350,2,1,18000
8441,4350,3,2,50000
8442,4351,1,3,66000
8443,4351,2,1,18000
8444,4352,1,1,22000
8445,4352,2,1,18000
8446,4352,3,3,75000
8447,4353,2,3,54000
8448,4353,3,1,25000
8449,4354,2,3,54000
8450,4355,2,1,18000
8451,4355,3,2,50000
8452,4356,1,1,22000
8453,4356,2,1,18000
8454,4356,3,3,75000
8455,4357,1,2,44000
8456,4357,2,2,36000
8457,4358,1,1,22000
8458,4359,1,1,22000
8459,4359,2,2,36000
8460,4359,3,2,50000
8461,4360,1,1,22000
8462,4360,2,1,18000
8463,4361,1,2,44000
8464,4362,1,1,22000
8465,4362,2,2,36000
8466,4363,1,2,44000
8467,4363,2,1,18000
8468,4363,3,1,25000
8469,4364,1,1,22000
8470,4365,1,2,44000
8471,4365,2,2,36000
8472,4365,3,1,25000
8473,4366,1,1,22000
8474,4366,2,1,18000
8475,4366,3,1,25000
8476,4367,1,2,44000
8477,4367,2,2,36000
8478,4368,1,1,22000
8479,4368,3,2,50000
8480,4369,1,1,22000
8481,4369,2,2,36000
8482,4370,1,2,44000
8483,4370,2,1,18000
8484,4370,3,2,50000
8485,4371,1,1,22000
8486,4372,2,1,18000
8487,4372,3,1,25000
8488,4373,2,1,18000
8489,4373,3,2,50000
8490,4374,1,1,22000
8491,4374,2,1,18000
8492,4374,3,3,75000
8493,4375,1,2,44000
8494,4375,2,2,36000
8495,4375,3,1,25000
8496,4376,1,1,22000
8497,4376,3,3,75000
8498,4377,1,1,22000
8499,4377,2,1,18000
8500,4377,3,1,25000
8501,4378,1,2,44000
8502,4378,3,2,50000
8503,4379,1,5,110000
8504,4380,2,1,18000
8505,4380,3,2,50000
8506,4381,1,1,22000
8507,4381,3,2,50000
8508,4382,1,1,22000
8509,4382,3,2,50000
8510,4383,1,3,66000
8511,4383,2,2,36000
8512,4384,1,1,22000
8513,4384,2,1,18000
8514,4384,3,3,75000
8515,4385,1,4,88000
8516,4385,3,1,25000
8517,4386,1,1,22000
8518,4386,2,1,18000
8519,4386,3,3,75000
8520,4387,2,1,18000
8521,4388,1,2,44000
8522,4388,3,3,75000
8523,4389,1,2,44000
8524,4389,2,1,18000
8525,4389,3,2,50000
8526,4390,1,1,22000
8527,4390,2,1,18000
8528,4390,3,2,50000
8529,4391,1,1,22000
8530,4391,3,1,25000
8531,4392,2,1,18000
8532,4393,1,3,66000
8533,4394,1,2,44000
8534,4394,2,1,18000
8535,4394,3,1,25000
8536,4395,2,3,54000
8537,4396,2,2,36000
8538,4397,1,2,44000
8539,4397,2,1,18000
8540,4397,3,2,50000
8541,4398,1,1,22000
8542,4398,2,1,18000
8543,4399,1,4,88000
8544,4399,3,1,25000
8545,4400,1,3,66000
8546,4400,3,1,25000
8547,4401,1,1,22000
8548,4401,2,1,18000
8549,4402,3,3,75000
8550,4403,1,1,22000
8551,4403,2,1,18000
8552,4403,3,1,25000
8553,4404,1,1,22000
8554,4405,1,1,22000
8555,4405,3,1,25000
8556,4406,1,3,66000
8557,4407,3,1,25000
8558,4408,2,2,36000
8559,4409,1,1,22000
8560,4409,2,1,18000
8561,4409,3,1,25000
8562,4410,1,1,22000
8563,4411,2,1,18000
8564,4412,1,1,22000
8565,4412,2,2,36000
8566,4413,2,1,18000
8567,4413,3,1,25000
8568,4414,1,3,66000
8569,4414,2,1,18000
8570,4414,3,1,25000
8571,4415,1,1,22000
8572,4416,1,1,22000
8573,4416,2,1,18000
8574,4416,3,2,50000
8575,4417,2,2,36000
8576,4417,3,3,75000
8577,4418,1,1,22000
8578,4418,3,4,100000
8579,4419,1,1,22000
8580,4420,2,1,18000
8581,4420,3,2,50000
8582,4421,1,1,22000
8583,4422,1,1,22000
8584,4422,2,1,18000
8585,4423,2,1,18000
8586,4424,1,1,22000
8587,4425,2,3,54000
8588,4425,3,1,25000
8589,4426,1,3,66000
8590,4426,2,2,36000
8591,4427,1,1,22000
8592,4427,3,2,50000
8593,4428,1,1,22000
8594,4429,1,2,44000
8595,4429,2,1,18000
8596,4430,1,1,22000
8597,4430,3,1,25000
8598,4431,2,1,18000
8599,4432,1,2,44000
8600,4432,3,1,25000
8601,4433,1,4,88000
8602,4433,3,1,25000
8603,4434,2,2,36000
8604,4435,1,3,66000
8605,4435,2,1,18000
8606,4436,2,1,18000
8607,4436,3,1,25000
8608,4437,1,2,44000
8609,4437,3,1,25000
8610,4438,1,1,22000
8611,4438,2,1,18000
8612,4439,1,2,44000
8613,4439,3,3,75000
8614,4440,1,3,66000
8615,4440,2,1,18000
8616,4441,2,2,36000
8617,4441,3,1,25000
8618,4442,2,2,36000
8619,4442,3,1,25000
8620,4443,1,1,22000
8621,4443,2,3,54000
8622,4443,3,1,25000
8623,4444,1,1,22000
8624,4444,2,1,18000
8625,4444,3,1,25000
8626,4445,3,1,25000
8627,4446,1,2,44000
8628,4446,2,2,36000
8629,4446,3,1,25000
8630,4447,3,2,50000
8631,4448,2,2,36000
8632,4448,3,2,50000
8633,4449,2,1,18000
8634,4450,1,1,22000
8635,4450,2,2,36000
8636,4450,3,2,50000
8637,4451,2,2,36000
8638,4451,3,3,75000
8639,4452,3,2,50000
8640,4453,2,1,18000
8641,4454,1,1,22000
8642,4454,2,1,18000
8643,4454,3,3,75000
8644,4455,1,1,22000
8645,4455,3,1,25000
8646,4456,2,1,18000
8647,4456,3,1,25000
8648,4457,2,1,18000
8649,4457,3,3,75000
8650,4458,2,1,18000
8651,4458,3,1,25000
8652,4459,1,1,22000
8653,4459,2,2,36000
8654,4459,3,1,25000
8655,4460,1,3,66000
8656,4460,2,2,36000
8657,4461,1,2,44000
8658,4461,2,3,54000
8659,4462,1,1,22000
8660,4463,2,1,18000
8661,4464,2,1,18000
8662,4464,3,2,50000
8663,4465,1,1,22000
8664,4466,1,1,22000
8665,4466,3,1,25000
8666,4467,1,1,22000
8667,4468,1,1,22000
8668,4468,2,1,18000
8669,4468,3,1,25000
8670,4469,1,2,44000
8671,4469,3,2,50000
8672,4470,1,1,22000
8673,4470,3,1,25000
8674,4471,1,2,44000
8675,4471,2,2,36000
8676,4471,3,1,25000
8677,4472,1,1,22000
8678,4472,2,1,18000
8679,4472,3,2,50000
8680,4473,1,1,22000
8681,4473,2,1,18000
8682,4473,3,1,25000
8683,4474,1,1,22000
8684,4474,3,1,25000
8685,4475,1,1,22000
8686,4475,2,1,18000
8687,4475,3,1,25000
8688,4476,3,1,25000
8689,4477,1,1,22000
8690,4477,2,1,18000
8691,4477,3,1,25000
8692,4478,2,1,18000
8693,4478,3,1,25000
8694,4479,1,1,22000
8695,4479,3,3,75000
8696,4480,1,1,22000
8697,4480,3,1,25000
8698,4481,1,1,22000
8699,4482,3,1,25000
8700,4483,3,1,25000
8701,4484,1,1,22000
8702,4484,3,3,75000
8703,4485,1,2,44000
8704,4485,2,1,18000
8705,4485,3,2,50000
8706,4486,1,1,22000
8707,4486,2,1,18000
8708,4486,3,2,50000
8709,4487,1,1,22000
8710,4487,2,2,36000
8711,4487,3,2,50000
8712,4488,1,1,22000
8713,4488,2,2,36000
8714,4488,3,1,25000
8715,4489,1,1,22000
8716,4489,3,1,25000
8717,4490,3,1,25000
8718,4491,2,1,18000
8719,4492,1,1,22000
8720,4492,2,2,36000
8721,4492,3,1,25000
8722,4493,1,4,88000
8723,4493,3,1,25000
8724,4494,1,2,44000
8725,4494,2,2,36000
8726,4495,3,1,25000
8727,4496,2,2,36000
8728,4496,3,1,25000
8729,4497,1,3,66000
8730,4497,2,1,18000
8731,4497,3,1,25000
8732,4498,2,1,18000
8733,4498,3,2,50000
8734,4499,1,1,22000
8735,4499,2,1,18000
8736,4499,3,1,25000
8737,4500,2,4,72000
8738,4500,3,1,25000
8739,4501,1,1,22000
8740,4501,2,2,36000
8741,4501,3,1,25000
8742,4502,1,2,44000
8743,4502,2,1,18000
8744,4503,2,2,36000
8745,4504,1,1,22000
8746,4504,2,1,18000
8747,4504,3,2,50000
8748,4505,2,3,54000
8749,4506,1,2,44000
8750,4506,2,1,18000
8751,4507,1,1,22000
8752,4507,3,2,50000
8753,4508,2,1,18000
8754,4508,3,1,25000
8755,4509,1,2,44000
8756,4509,2,1,18000
8757,4509,3,2,50000
8758,4510,2,2,36000
8759,4510,3,2,50000
8760,4511,2,2,36000
8761,4511,3,3,75000
8762,4512,1,3,66000
8763,4512,2,1,18000
8764,4513,2,1,18000
8765,4513,3,1,25000
8766,4514,1,2,44000
8767,4514,2,2,36000
8768,4514,3,1,25000
8769,4515,1,1,22000
8770,4515,2,3,54000
8771,4516,1,2,44000
8772,4517,1,2,44000
8773,4517,2,2,36000
8774,4518,3,1,25000
8775,4519,1,1,22000
8776,4519,2,4,72000
8777,4520,1,2,44000
8778,4520,2,2,36000
8779,4520,3,1,25000
8780,4521,2,1,18000
8781,4522,1,3,66000
8782,4523,1,1,22000
8783,4523,2,1,18000
8784,4524,1,2,44000
8785,4524,2,1,18000
8786,4525,1,1,22000
8787,4525,2,2,36000
8788,4526,1,2,44000
8789,4526,3,1,25000
8790,4527,2,1,18000
8791,4527,3,1,25000
8792,4528,1,1,22000
8793,4528,2,1,18000
8794,4528,3,3,75000
8795,4529,2,1,18000
8796,4530,1,2,44000
8797,4530,3,2,50000
8798,4531,3,1,25000
8799,4532,1,1,22000
8800,4532,2,1,18000
8801,4532,3,1,25000
8802,4533,1,2,44000
8803,4533,2,2,36000
8804,4534,3,1,25000
8805,4535,1,1,22000
8806,4535,3,1,25000
8807,4536,1,1,22000
8808,4536,3,1,25000
8809,4537,2,4,72000
8810,4537,3,1,25000
8811,4538,1,1,22000
8812,4538,3,1,25000
8813,4539,2,1,18000
8814,4539,3,3,75000
8815,4540,1,1,22000
8816,4540,2,1,18000
8817,4541,2,2,36000
8818,4541,3,1,25000
8819,4542,3,1,25000
8820,4543,1,2,44000
8821,4543,2,1,18000
8822,4543,3,2,50000
8823,4544,2,1,18000
8824,4544,3,2,50000
8825,4545,1,2,44000
8826,4545,2,1,18000
8827,4545,3,1,25000
8828,4546,1,3,66000
8829,4546,3,1,25000
8830,4547,1,2,44000
8831,4547,2,3,54000
8832,4548,1,1,22000
8833,4548,2,2,36000
8834,4548,3,1,25000
8835,4549,1,2,44000
8836,4549,3,1,25000
8837,4550,2,2,36000
8838,4551,1,1,22000
8839,4551,2,1,18000
8840,4551,3,2,50000
8841,4552,2,1,18000
8842,4552,3,1,25000
8843,4553,1,3,66000
8844,4553,2,1,18000
8845,4554,1,1,22000
8846,4555,3,1,25000
8847,4556,1,1,22000
8848,4556,2,2,36000
8849,4556,3,1,25000
8850,4557,1,2,44000
8851,4557,2,1,18000
8852,4558,1,1,22000
8853,4558,2,1,18000
8854,4558,3,2,50000
8855,4559,2,2,36000
8856,4560,1,2,44000
8857,4560,2,1,18000
8858,4561,1,1,22000
8859,4561,2,3,54000
8860,4561,3,1,25000
8861,4562,2,3,54000
8862,4562,3,1,25000
8863,4563,1,1,22000
8864,4563,2,3,54000
8865,4563,3,1,25000
8866,4564,1,2,44000
8867,4564,2,1,18000
8868,4564,3,1,25000
8869,4565,1,1,22000
8870,4565,3,2,50000
8871,4566,1,2,44000
8872,4566,2,2,36000
8873,4567,2,3,54000
8874,4568,1,1,22000
8875,4568,2,2,36000
8876,4569,1,1,22000
8877,4569,2,1,18000
8878,4570,1,3,66000
8879,4570,2,1,18000
8880,4571,2,1,18000
8881,4572,1,1,22000
8882,4572,3,2,50000
8883,4573,2,1,18000
8884,4574,1,3,66000
8885,4575,1,3,66000
8886,4575,3,1,25000
8887,4576,3,1,25000
8888,4577,3,3,75000
8889,4578,1,1,22000
8890,4578,2,1,18000
8891,4578,3,1,25000
8892,4579,1,3,66000
8893,4579,3,1,25000
8894,4580,1,1,22000
8895,4580,3,2,50000
8896,4581,1,1,22000
8897,4581,2,2,36000
8898,4582,1,1,22000
8899,4582,2,1,18000
8900,4582,3,2,50000
8901,4583,1,3,66000
8902,4583,3,2,50000
8903,4584,2,1,18000
8904,4585,1,1,22000
8905,4585,2,2,36000
8906,4585,3,1,25000
8907,4586,1,2,44000
8908,4586,3,1,25000
8909,4587,1,3,66000
8910,4587,2,1,18000
8911,4587,3,1,25000
8912,4588,2,1,18000
8913,4589,1,1,22000
8914,4590,1,1,22000
8915,4590,2,1,18000
8916,4590,3,1,25000
8917,4591,1,1,22000
8918,4591,2,2,36000
8919,4591,3,1,25000
8920,4592,1,1,22000
8921,4593,1,2,44000
8922,4593,3,2,50000
8923,4594,1,2,44000
8924,4594,2,2,36000
8925,4595,1,2,44000
8926,4595,3,1,25000
8927,4596,1,2,44000
8928,4596,2,2,36000
8929,4597,2,1,18000
8930,4598,2,1,18000
8931,4598,3,2,50000
8932,4599,1,1,22000
8933,4599,3,2,50000
8934,4600,2,2,36000
8935,4600,3,3,75000
8936,4601,1,1,22000
8937,4601,3,2,50000
8938,4602,1,1,22000
8939,4602,2,1,18000
8940,4602,3,1,25000
8941,4603,1,1,22000
8942,4604,2,2,36000
8943,4604,3,1,25000
8944,4605,3,1,25000
8945,4606,1,1,22000
8946,4606,2,2,36000
8947,4606,3,1,25000
8948,4607,1,1,22000
8949,4607,2,1,18000
8950,4607,3,1,25000
8951,4608,1,2,44000
8952,4608,3,2,50000
8953,4609,3,1,25000
8954,4610,2,2,36000
8955,4610,3,2,50000
8956,4611,1,2,44000
8957,4611,2,1,18000
8958,4611,3,1,25000
8959,4612,1,2,44000
8960,4612,3,1,25000
8961,4613,3,1,25000
8962,4614,1,1,22000
8963,4614,2,2,36000
8964,4614,3,1,25000
8965,4615,2,2,36000
8966,4616,2,1,18000
8967,4617,1,1,22000
8968,4617,2,1,18000
8969,4618,2,1,18000
8970,4618,3,2,50000
8971,4619,1,2,44000
8972,4619,2,2,36000
8973,4619,3,1,25000
8974,4620,3,1,25000
8975,4621,1,1,22000
8976,4621,3,1,25000
8977,4622,1,1,22000
8978,4622,2,1,18000
8979,4622,3,1,25000
8980,4623,1,1,22000
8981,4623,2,1,18000
8982,4623,3,3,75000
8983,4624,2,1,18000
8984,4625,3,3,75000
8985,4626,1,2,44000
8986,4626,3,2,50000
8987,4627,1,1,22000
8988,4627,2,1,18000
8989,4627,3,2,50000
8990,4628,2,1,18000
8991,4628,3,3,75000
8992,4629,1,2,44000
8993,4629,2,1,18000
8994,4630,1,2,44000
8995,4630,3,3,75000
8996,4631,2,1,18000
8997,4632,3,1,25000
8998,4633,1,1,22000
8999,4634,1,1,22000
9000,4634,2,1,18000
9001,4634,3,1,25000
9002,4635,2,1,18000
9003,4635,3,4,100000
9004,4636,2,3,54000
9005,4636,3,1,25000
9006,4637,1,1,22000
9007,4637,2,1,18000
9008,4638,1,1,22000
9009,4638,2,2,36000
9010,4639,3,1,25000
9011,4640,1,2,44000
9012,4640,2,1,18000
9013,4640,3,1,25000
9014,4641,1,2,44000
9015,4641,2,1,18000
9016,4641,3,2,50000
9017,4642,1,1,22000
9018,4642,2,1,18000
9019,4642,3,1,25000
9020,4643,2,3,54000
9021,4643,3,2,50000
9022,4644,1,2,44000
9023,4645,1,1,22000
9024,4645,2,1,18000
9025,4645,3,1,25000
9026,4646,3,1,25000
9027,4647,1,3,66000
9028,4647,3,1,25000
9029,4648,1,1,22000
9030,4648,2,1,18000
9031,4648,3,2,50000
9032,4649,1,1,22000
9033,4650,2,3,54000
9034,4650,3,1,25000
9035,4651,2,4,72000
9036,4651,3,1,25000
9037,4652,1,1,22000
9038,4652,2,1,18000
9039,4652,3,2,50000
9040,4653,3,2,50000
9041,4654,3,1,25000
9042,4655,3,1,25000
9043,4656,2,2,36000
9044,4657,2,3,54000
9045,4658,2,1,18000
9046,4659,3,3,75000
9047,4660,1,3,66000
9048,4660,2,1,18000
9049,4660,3,1,25000
9050,4661,2,2,36000
9051,4662,2,2,36000
9052,4662,3,2,50000
9053,4663,2,4,72000
9054,4664,2,3,54000
9055,4664,3,1,25000
9056,4665,1,1,22000
9057,4665,3,1,25000
9058,4666,3,1,25000
9059,4667,1,1,22000
9060,4667,2,2,36000
9061,4668,2,1,18000
9062,4668,3,3,75000
9063,4669,2,2,36000
9064,4669,3,3,75000
9065,4670,2,3,54000
9066,4671,1,3,66000
9067,4671,3,2,50000
9068,4672,1,1,22000
9069,4672,2,1,18000
9070,4673,1,2,44000
9071,4673,3,1,25000
9072,4674,1,2,44000
9073,4674,2,1,18000
9074,4674,3,1,25000
9075,4675,3,1,25000
9076,4676,1,1,22000
9077,4676,2,1,18000
9078,4676,3,2,50000
9079,4677,2,2,36000
9080,4677,3,1,25000
9081,4678,2,1,18000
9082,4678,3,2,50000
9083,4679,1,2,44000
9084,4679,2,1,18000
9085,4679,3,1,25000
9086,4680,1,1,22000
9087,4680,2,2,36000
9088,4680,3,1,25000
9089,4681,1,1,22000
9090,4681,3,2,50000
9091,4682,1,2,44000
9092,4682,2,1,18000
9093,4683,1,2,44000
9094,4683,2,1,18000
9095,4683,3,2,50000
9096,4684,1,1,22000
9097,4685,3,3,75000
9098,4686,1,1,22000
9099,4686,2,2,36000
9100,4687,1,3,66000
9101,4687,2,1,18000
9102,4687,3,1,25000
9103,4688,2,1,18000
9104,4688,3,2,50000
9105,4689,1,1,22000
9106,4689,2,1,18000
9107,4690,1,1,22000
9108,4690,2,3,54000
9109,4691,2,1,18000
9110,4692,1,1,22000
9111,4692,2,2,36000
9112,4692,3,1,25000
9113,4693,1,1,22000
9114,4693,2,1,18000
9115,4694,2,3,54000
9116,4695,2,2,36000
9117,4695,3,3,75000
9118,4696,1,1,22000
9119,4697,2,1,18000
9120,4698,2,1,18000
9121,4699,1,1,22000
9122,4699,2,1,18000
9123,4700,1,1,22000
9124,4700,2,1,18000
9125,4701,1,1,22000
9126,4702,1,2,44000
9127,4702,3,2,50000
9128,4703,1,1,22000
9129,4703,2,1,18000
9130,4704,1,1,22000
9131,4704,2,1,18000
9132,4705,1,1,22000
9133,4706,1,1,22000
9134,4706,2,2,36000
9135,4706,3,2,50000
9136,4707,1,2,44000
9137,4707,2,1,18000
9138,4707,3,1,25000
9139,4708,2,2,36000
9140,4708,3,2,50000
9141,4709,1,1,22000
9142,4709,3,1,25000
9143,4710,1,2,44000
9144,4710,2,1,18000
9145,4711,2,2,36000
9146,4711,3,3,75000
9147,4712,1,2,44000
9148,4712,2,3,54000
9149,4713,1,1,22000
9150,4713,2,2,36000
9151,4713,3,1,25000
9152,4714,1,1,22000
9153,4714,2,2,36000
9154,4714,3,1,25000
9155,4715,1,1,22000
9156,4715,3,1,25000
9157,4716,1,2,44000
9158,4717,1,1,22000
9159,4717,2,1,18000
9160,4718,1,2,44000
9161,4718,2,2,36000
9162,4718,3,1,25000
9163,4719,1,1,22000
9164,4719,3,2,50000
9165,4720,2,2,36000
9166,4720,3,1,25000
9167,4721,1,1,22000
9168,4721,2,1,18000
9169,4721,3,3,75000
9170,4722,2,2,36000
9171,4723,3,1,25000
9172,4724,2,1,18000
9173,4724,3,1,25000
9174,4725,1,2,44000
9175,4725,2,2,36000
9176,4725,3,1,25000
9177,4726,1,1,22000
9178,4727,1,2,44000
9179,4727,2,1,18000
9180,4727,3,1,25000
9181,4728,2,1,18000
9182,4729,1,1,22000
9183,4729,3,2,50000
9184,4730,1,3,66000
9185,4731,3,1,25000
9186,4732,1,3,66000
9187,4732,3,2,50000
9188,4733,2,1,18000
9189,4734,1,1,22000
9190,4734,3,1,25000
9191,4735,1,3,66000
9192,4735,2,1,18000
9193,4735,3,1,25000
9194,4736,1,3,66000
9195,4736,2,1,18000
9196,4737,2,3,54000
9197,4737,3,1,25000
9198,4738,1,1,22000
9199,4739,1,1,22000
9200,4739,2,2,36000
9201,4739,3,2,50000
9202,4740,2,1,18000
9203,4741,2,1,18000
9204,4741,3,1,25000
9205,4742,3,1,25000
9206,4743,1,2,44000
9207,4743,2,1,18000
9208,4743,3,2,50000
9209,4744,3,2,50000
9210,4745,2,1,18000
9211,4745,3,1,25000
9212,4746,1,1,22000
9213,4746,2,2,36000
9214,4746,3,2,50000
9215,4747,1,2,44000
9216,4747,3,1,25000
9217,4748,1,1,22000
9218,4748,2,2,36000
9219,4749,1,1,22000
9220,4749,2,3,54000
9221,4749,3,1,25000
9222,4750,1,1,22000
9223,4750,2,1,18000
9224,4750,3,1,25000
9225,4751,2,1,18000
9226,4752,1,1,22000
9227,4753,1,1,22000
9228,4754,2,1,18000
9229,4754,3,4,100000
9230,4755,2,1,18000
9231,4755,3,1,25000
9232,4756,3,3,75000
9233,4757,1,1,22000
9234,4757,3,1,25000
9235,4758,2,1,18000
9236,4758,3,2,50000
9237,4759,1,2,44000
9238,4759,2,2,36000
9239,4759,3,1,25000
9240,4760,1,1,22000
9241,4760,2,1,18000
9242,4760,3,1,25000
9243,4761,1,1,22000
9244,4761,2,1,18000
9245,4762,1,1,22000
9246,4763,1,2,44000
9247,4763,2,2,36000
9248,4763,3,1,25000
9249,4764,1,1,22000
9250,4764,3,2,50000
9251,4765,2,1,18000
9252,4765,3,1,25000
9253,4766,3,1,25000
9254,4767,2,1,18000
9255,4768,2,1,18000
9256,4768,3,2,50000
9257,4769,1,1,22000
9258,4769,2,1,18000
9259,4769,3,2,50000
9260,4770,1,1,22000
9261,4770,2,3,54000
9262,4771,1,1,22000
9263,4771,3,2,50000
9264,4772,1,3,66000
9265,4772,2,1,18000
9266,4773,1,3,66000
9267,4774,1,1,22000
9268,4775,1,2,44000
9269,4775,2,2,36000
9270,4775,3,1,25000
9271,4776,1,2,44000
9272,4777,1,1,22000
9273,4777,3,1,25000
9274,4778,1,1,22000
9275,4778,2,1,18000
9276,4778,3,1,25000
9277,4779,3,2,50000
9278,4780,1,2,44000
